review_id,rating,sentiment,split,text,tokens,happiness_score
3482,9,pos,test,"i don't usually comment on films since i am in the movie distribution business, but i have to say that this is one of my favorite films of all time. the acting is fantastic and the script is even better. there were no cheesy speeches or exploitation of handicapped people to try and make this movie more ""hollywood"". james mcavoy is such an outstanding actor, i could not look away from him if i tried. i was impressed with steven robertson as well. i cannot believe this is his first real film. brenda fricker plays a small role, but as usual, she is outstanding. this is a movie for everyone to see just how lucky we all are. if you like awakenings and mask, you will enjoy this story. you owe it to yourself to check this film out.","['i', 'don', 't', 'usually', 'comment', 'on', 'films', 'since', 'i', 'am', 'in', 'the', 'movie', 'distribution', 'business', 'but', 'i', 'have', 'to', 'say', 'that', 'this', 'is', 'one', 'of', 'my', 'favorite', 'films', 'of', 'all', 'time', 'the', 'acting', 'is', 'fantastic', 'and', 'the', 'script', 'is', 'even', 'better', 'there', 'were', 'no', 'cheesy', 'speeches', 'or', 'exploitation', 'of', 'handicapped', 'people', 'to', 'try', 'and', 'make', 'this', 'movie', 'more', 'hollywood', 'james', 'mcavoy', 'is', 'such', 'an', 'outstanding', 'actor', 'i', 'could', 'not', 'look', 'away', 'from', 'him', 'if', 'i', 'tried', 'i', 'was', 'impressed', 'with', 'steven', 'robertson', 'as', 'well', 'i', 'cannot', 'believe', 'this', 'is', 'his', 'first', 'real', 'film', 'brenda', 'fricker', 'plays', 'a', 'small', 'role', 'but', 'as', 'usual', 'she', 'is', 'outstanding', 'this', 'is', 'a', 'movie', 'for', 'everyone', 'to', 'see', 'just', 'how', 'lucky', 'we', 'all', 'are', 'if', 'you', 'like', 'awakenings', 'and', 'mask', 'you', 'will', 'enjoy', 'this', 'story', 'you', 'owe', 'it', 'to', 'yourself', 'to', 'check', 'this', 'film', 'out']",5.622121212121212
3500,8,pos,test,"by convincing the prime minister to back the totally unsuitable ali g as a candidate for staines in the local elections, nasty chancellor david carlton (charles dance) hopes to discredit his party's current leader, thus enabling him to seize power. to his surprise, however, the plan backfires, ali is embraced by the nation, and carlton is forced to find other ways to try and guarantee his political future.<br /><br />puerile, crude, misogynistic, and always outrageous: ali g indahouse, the big-screen debut outing for sascha baron cohen's middle-class berkshire gangsta, is all of these things and much moremeaning it's my kind of film!!<br /><br />obviously, there are those who are simply not going to get the joke, and there will definitely be people who find risqué jokes about oral sex, homosexuality, recreational drug use, hardcore pornography, and the queen's nether regions offensive in the extreme (needless to say, they should stay well away!), but if you find such juvenile humour side-splittingly hilarious, are a fan of baron cohen in general, or just want to see hottie rhona mitra in her underwear (and you shud, cuz she iz well fit!), then i fully recommend spending an hour and a half in the company of ali g and the west staines massive.<br /><br />they iz wicked!","['by', 'convincing', 'the', 'prime', 'minister', 'to', 'back', 'the', 'totally', 'unsuitable', 'ali', 'g', 'as', 'a', 'candidate', 'for', 'staines', 'in', 'the', 'local', 'elections', 'nasty', 'chancellor', 'david', 'carlton', 'charles', 'dance', 'hopes', 'to', 'discredit', 'his', 'party', 's', 'current', 'leader', 'thus', 'enabling', 'him', 'to', 'seize', 'power', 'to', 'his', 'surprise', 'however', 'the', 'plan', 'backfires', 'ali', 'is', 'embraced', 'by', 'the', 'nation', 'and', 'carlton', 'is', 'forced', 'to', 'find', 'other', 'ways', 'to', 'try', 'and', 'guarantee', 'his', 'political', 'future', 'br', 'br', 'puerile', 'crude', 'misogynistic', 'and', 'always', 'outrageous', 'ali', 'g', 'indahouse', 'the', 'big', 'screen', 'debut', 'outing', 'for', 'sascha', 'baron', 'cohen', 's', 'middle', 'class', 'berkshire', 'gangsta', 'is', 'all', 'of', 'these', 'things', 'and', 'much', 'more', 'meaning', 'it', 's', 'my', 'kind', 'of', 'film', 'br', 'br', 'obviously', 'there', 'are', 'those', 'who', 'are', 'simply', 'not', 'going', 'to', 'get', 'the', 'joke', 'and', 'there', 'will', 'definitely', 'be', 'people', 'who', 'find', 'risqué', 'jokes', 'about', 'oral', 'sex', 'homosexuality', 'recreational', 'drug', 'use', 'hardcore', 'pornography', 'and', 'the', 'queen', 's', 'nether', 'regions', 'offensive', 'in', 'the', 'extreme', 'needless', 'to', 'say', 'they', 'should', 'stay', 'well', 'away', 'but', 'if', 'you', 'find', 'such', 'juvenile', 'humour', 'side', 'splittingly', 'hilarious', 'are', 'a', 'fan', 'of', 'baron', 'cohen', 'in', 'general', 'or', 'just', 'want', 'to', 'see', 'hottie', 'rhona', 'mitra', 'in', 'her', 'underwear', 'and', 'you', 'shud', 'cuz', 'she', 'iz', 'well', 'fit', 'then', 'i', 'fully', 'recommend', 'spending', 'an', 'hour', 'and', 'a', 'half', 'in', 'the', 'company', 'of', 'ali', 'g', 'and', 'the', 'west', 'staines', 'massive', 'br', 'br', 'they', 'iz', 'wicked']",5.410215053763441
3741,8,pos,test,"nights in rodanthe brings back to the screen two talented actors in diane lane and richard gere in a simply beautiful story of a man and a woman hungry for something more in their lives than they have at present. the chemistry between lane and gere is magical from the first scene in the film to their last embrace. the locations, beauty of their attraction for one another when it unfolds when they first meet, and the story that follows, and as they begin to know each other with the attraction they feel towards each other is real, is romance that is projected to an audience with tender care. james franco in another micro role is just the right casting, and the elegance of lane in combination with the beach house, is a true fall 2008 film to remember forever, as was the notebook.","['nights', 'in', 'rodanthe', 'brings', 'back', 'to', 'the', 'screen', 'two', 'talented', 'actors', 'in', 'diane', 'lane', 'and', 'richard', 'gere', 'in', 'a', 'simply', 'beautiful', 'story', 'of', 'a', 'man', 'and', 'a', 'woman', 'hungry', 'for', 'something', 'more', 'in', 'their', 'lives', 'than', 'they', 'have', 'at', 'present', 'the', 'chemistry', 'between', 'lane', 'and', 'gere', 'is', 'magical', 'from', 'the', 'first', 'scene', 'in', 'the', 'film', 'to', 'their', 'last', 'embrace', 'the', 'locations', 'beauty', 'of', 'their', 'attraction', 'for', 'one', 'another', 'when', 'it', 'unfolds', 'when', 'they', 'first', 'meet', 'and', 'the', 'story', 'that', 'follows', 'and', 'as', 'they', 'begin', 'to', 'know', 'each', 'other', 'with', 'the', 'attraction', 'they', 'feel', 'towards', 'each', 'other', 'is', 'real', 'is', 'romance', 'that', 'is', 'projected', 'to', 'an', 'audience', 'with', 'tender', 'care', 'james', 'franco', 'in', 'another', 'micro', 'role', 'is', 'just', 'the', 'right', 'casting', 'and', 'the', 'elegance', 'of', 'lane', 'in', 'combination', 'with', 'the', 'beach', 'house', 'is', 'a', 'true', 'fall', '2008', 'film', 'to', 'remember', 'forever', 'as', 'was', 'the', 'notebook']",5.6136567164179105
4025,8,pos,test,"we saw la spettatrice at the syracuse international film & video festival & liked it.<br /><br />this film delved into the fear we all have. fear of rejection, fear of intimacy and most importantly fear of our own inadequacies.<br /><br />the three lead actors, barbora bobulova as valeria, brigitte catillon as flavia, andrea renzi as massimo are match well to their roles and are excellent. it was a joy to witness the dynamic between the three of them as it seemed real.<br /><br />i believe barbora bobulova is a stand out. i hope we see much more of her in the coming years.<br /><br />this film doesn't take the easy way out. thumbs up to the italian team who put this film together. highly recommended.","['we', 'saw', 'la', 'spettatrice', 'at', 'the', 'syracuse', 'international', 'film', 'video', 'festival', 'liked', 'it', 'br', 'br', 'this', 'film', 'delved', 'into', 'the', 'fear', 'we', 'all', 'have', 'fear', 'of', 'rejection', 'fear', 'of', 'intimacy', 'and', 'most', 'importantly', 'fear', 'of', 'our', 'own', 'inadequacies', 'br', 'br', 'the', 'three', 'lead', 'actors', 'barbora', 'bobulova', 'as', 'valeria', 'brigitte', 'catillon', 'as', 'flavia', 'andrea', 'renzi', 'as', 'massimo', 'are', 'match', 'well', 'to', 'their', 'roles', 'and', 'are', 'excellent', 'it', 'was', 'a', 'joy', 'to', 'witness', 'the', 'dynamic', 'between', 'the', 'three', 'of', 'them', 'as', 'it', 'seemed', 'real', 'br', 'br', 'i', 'believe', 'barbora', 'bobulova', 'is', 'a', 'stand', 'out', 'i', 'hope', 'we', 'see', 'much', 'more', 'of', 'her', 'in', 'the', 'coming', 'years', 'br', 'br', 'this', 'film', 'doesn', 't', 'take', 'the', 'easy', 'way', 'out', 'thumbs', 'up', 'to', 'the', 'italian', 'team', 'who', 'put', 'this', 'film', 'together', 'highly', 'recommended']",5.4972115384615385
10895,10,pos,test,"quite simply, goldeneye is the single greatest n64 game to date. the learning curve is just about perfect, and you'll still be playing it with your friends months on, as the multiplayer mode is nothing short of exceptional.<br /><br />the system for acquiring cheats for once requires some degree of skill, rather than simply knowing which buttons to press, and the challenge of aztec on 00 agent level is astonishing.<br /><br />all in all - it's the best game i've ever played on the n64","['quite', 'simply', 'goldeneye', 'is', 'the', 'single', 'greatest', 'n64', 'game', 'to', 'date', 'the', 'learning', 'curve', 'is', 'just', 'about', 'perfect', 'and', 'you', 'll', 'still', 'be', 'playing', 'it', 'with', 'your', 'friends', 'months', 'on', 'as', 'the', 'multiplayer', 'mode', 'is', 'nothing', 'short', 'of', 'exceptional', 'br', 'br', 'the', 'system', 'for', 'acquiring', 'cheats', 'for', 'once', 'requires', 'some', 'degree', 'of', 'skill', 'rather', 'than', 'simply', 'knowing', 'which', 'buttons', 'to', 'press', 'and', 'the', 'challenge', 'of', 'aztec', 'on', '00', 'agent', 'level', 'is', 'astonishing', 'br', 'br', 'all', 'in', 'all', 'it', 's', 'the', 'best', 'game', 'i', 've', 'ever', 'played', 'on', 'the', 'n64']",5.551756756756757
4826,9,pos,test,"i have to say i was pleasantly surprised by this movie. other than the mother being a complete moron on a few occasions and the youngest daughter being idiotic enough to go out at night, into woods that scared her in the daytime, this movie was pretty good. had the director had the sense to treat us as if we had brains, maybe he'd have given us a movie where the people didn't have to behave idiotically, but still manage to get into danger. it worked for the plumber and the fellow in the trailer, but apparently the teenagers and the mother needed to be idiots, for the director to get closure in ending this film.<br /><br />atmosphere was great, scenery was awesome and the undead kids scared the crap out of me... i live in a wooded area, so taking out the trash will creep me out for quite a while. the movie works for me accept for what i already mentioned. raise the mom's iq a bit and i'd give it a ten...","['i', 'have', 'to', 'say', 'i', 'was', 'pleasantly', 'surprised', 'by', 'this', 'movie', 'other', 'than', 'the', 'mother', 'being', 'a', 'complete', 'moron', 'on', 'a', 'few', 'occasions', 'and', 'the', 'youngest', 'daughter', 'being', 'idiotic', 'enough', 'to', 'go', 'out', 'at', 'night', 'into', 'woods', 'that', 'scared', 'her', 'in', 'the', 'daytime', 'this', 'movie', 'was', 'pretty', 'good', 'had', 'the', 'director', 'had', 'the', 'sense', 'to', 'treat', 'us', 'as', 'if', 'we', 'had', 'brains', 'maybe', 'he', 'd', 'have', 'given', 'us', 'a', 'movie', 'where', 'the', 'people', 'didn', 't', 'have', 'to', 'behave', 'idiotically', 'but', 'still', 'manage', 'to', 'get', 'into', 'danger', 'it', 'worked', 'for', 'the', 'plumber', 'and', 'the', 'fellow', 'in', 'the', 'trailer', 'but', 'apparently', 'the', 'teenagers', 'and', 'the', 'mother', 'needed', 'to', 'be', 'idiots', 'for', 'the', 'director', 'to', 'get', 'closure', 'in', 'ending', 'this', 'film', 'br', 'br', 'atmosphere', 'was', 'great', 'scenery', 'was', 'awesome', 'and', 'the', 'undead', 'kids', 'scared', 'the', 'crap', 'out', 'of', 'me', 'i', 'live', 'in', 'a', 'wooded', 'area', 'so', 'taking', 'out', 'the', 'trash', 'will', 'creep', 'me', 'out', 'for', 'quite', 'a', 'while', 'the', 'movie', 'works', 'for', 'me', 'accept', 'for', 'what', 'i', 'already', 'mentioned', 'raise', 'the', 'mom', 's', 'iq', 'a', 'bit', 'and', 'i', 'd', 'give', 'it', 'a', 'ten']",5.410060975609756
6777,10,pos,test,"many americans are lazy, and this has manifested itself even in our dvd-watching. many of us don't like to take the time to read an hour-and-a-half (or more) of subtitles, so we choose not to see many foreign films. one film that is totally worth your time, no matter how mundane a task you might think the subtitle-reading is, however, is ""the green butchers."" it's by far the best foreign film i've ever seen, and tops many american films i've seen lately as well. it's a complex situation told in a remarkably simple and funny dialogue. the character depth derived in this film is amazing. the way svend and eigel (sorry if those are spelled wrong) feed off each other's contrasting personas is downright spectacular! the actors were well-cast, and i'm very much hoping that a sequel is in consideration...it needs very little of bjorne and what's-her-face...just give me svend and eigel on some sort of journey with supporting characters and more amazing dialogue! to the author of this fine screenplay, i say: write more! the story itself is rather twisted, but you'll find yourself rooting for the bad guy anyhow...with no remorse. please check this movie out!","['many', 'americans', 'are', 'lazy', 'and', 'this', 'has', 'manifested', 'itself', 'even', 'in', 'our', 'dvd', 'watching', 'many', 'of', 'us', 'don', 't', 'like', 'to', 'take', 'the', 'time', 'to', 'read', 'an', 'hour', 'and', 'a', 'half', 'or', 'more', 'of', 'subtitles', 'so', 'we', 'choose', 'not', 'to', 'see', 'many', 'foreign', 'films', 'one', 'film', 'that', 'is', 'totally', 'worth', 'your', 'time', 'no', 'matter', 'how', 'mundane', 'a', 'task', 'you', 'might', 'think', 'the', 'subtitle', 'reading', 'is', 'however', 'is', 'the', 'green', 'butchers', 'it', 's', 'by', 'far', 'the', 'best', 'foreign', 'film', 'i', 've', 'ever', 'seen', 'and', 'tops', 'many', 'american', 'films', 'i', 've', 'seen', 'lately', 'as', 'well', 'it', 's', 'a', 'complex', 'situation', 'told', 'in', 'a', 'remarkably', 'simple', 'and', 'funny', 'dialogue', 'the', 'character', 'depth', 'derived', 'in', 'this', 'film', 'is', 'amazing', 'the', 'way', 'svend', 'and', 'eigel', 'sorry', 'if', 'those', 'are', 'spelled', 'wrong', 'feed', 'off', 'each', 'other', 's', 'contrasting', 'personas', 'is', 'downright', 'spectacular', 'the', 'actors', 'were', 'well', 'cast', 'and', 'i', 'm', 'very', 'much', 'hoping', 'that', 'a', 'sequel', 'is', 'in', 'consideration', 'it', 'needs', 'very', 'little', 'of', 'bjorne', 'and', 'what', 's', 'her', 'face', 'just', 'give', 'me', 'svend', 'and', 'eigel', 'on', 'some', 'sort', 'of', 'journey', 'with', 'supporting', 'characters', 'and', 'more', 'amazing', 'dialogue', 'to', 'the', 'author', 'of', 'this', 'fine', 'screenplay', 'i', 'say', 'write', 'more', 'the', 'story', 'itself', 'is', 'rather', 'twisted', 'but', 'you', 'll', 'find', 'yourself', 'rooting', 'for', 'the', 'bad', 'guy', 'anyhow', 'with', 'no', 'remorse', 'please', 'check', 'this', 'movie', 'out']",5.47995
3699,9,pos,test,billy and jade had a very close relationship that went to far one evening even though billy was sleeping with jade's mother. jade has to deal with the fact that her mother may never know and that it will never happen again. billy is played by rob estes who couldn't have looked better. lifetime tv has made another movie that everyone is bound to like.,"['billy', 'and', 'jade', 'had', 'a', 'very', 'close', 'relationship', 'that', 'went', 'to', 'far', 'one', 'evening', 'even', 'though', 'billy', 'was', 'sleeping', 'with', 'jade', 's', 'mother', 'jade', 'has', 'to', 'deal', 'with', 'the', 'fact', 'that', 'her', 'mother', 'may', 'never', 'know', 'and', 'that', 'it', 'will', 'never', 'happen', 'again', 'billy', 'is', 'played', 'by', 'rob', 'estes', 'who', 'couldn', 't', 'have', 'looked', 'better', 'lifetime', 'tv', 'has', 'made', 'another', 'movie', 'that', 'everyone', 'is', 'bound', 'to', 'like']",5.444285714285715
3173,7,pos,test,"i'm amazed that of all the reviews i've looked at nobody seems to have noticed one of the main points of this film, or at least how i saw it. it seems like one big homosexual fantasy, camp clothing, a glorified nude ferdinand, a definite sexual tension between ariel and prospero, and as a final climax, a group of men in tight sailor suits dancing the hornpipe. this whole approach, once you get used to it, provides you with all sorts of fantastic scenes and images. the sight of an innocent ariel being pulled towards a disgusting nude sycorax in order to perform ""her earthy and abhorr'd commands"", is one of the darkest i've ever scene in a shakespeare film. however by the end of the film i'd grown tired of the style and the final hornpipe dance was just too much to take. still overall its an interesting interpretation of the play.","['i', 'm', 'amazed', 'that', 'of', 'all', 'the', 'reviews', 'i', 've', 'looked', 'at', 'nobody', 'seems', 'to', 'have', 'noticed', 'one', 'of', 'the', 'main', 'points', 'of', 'this', 'film', 'or', 'at', 'least', 'how', 'i', 'saw', 'it', 'it', 'seems', 'like', 'one', 'big', 'homosexual', 'fantasy', 'camp', 'clothing', 'a', 'glorified', 'nude', 'ferdinand', 'a', 'definite', 'sexual', 'tension', 'between', 'ariel', 'and', 'prospero', 'and', 'as', 'a', 'final', 'climax', 'a', 'group', 'of', 'men', 'in', 'tight', 'sailor', 'suits', 'dancing', 'the', 'hornpipe', 'this', 'whole', 'approach', 'once', 'you', 'get', 'used', 'to', 'it', 'provides', 'you', 'with', 'all', 'sorts', 'of', 'fantastic', 'scenes', 'and', 'images', 'the', 'sight', 'of', 'an', 'innocent', 'ariel', 'being', 'pulled', 'towards', 'a', 'disgusting', 'nude', 'sycorax', 'in', 'order', 'to', 'perform', 'her', 'earthy', 'and', 'abhorr', 'd', 'commands', 'is', 'one', 'of', 'the', 'darkest', 'i', 've', 'ever', 'scene', 'in', 'a', 'shakespeare', 'film', 'however', 'by', 'the', 'end', 'of', 'the', 'film', 'i', 'd', 'grown', 'tired', 'of', 'the', 'style', 'and', 'the', 'final', 'hornpipe', 'dance', 'was', 'just', 'too', 'much', 'to', 'take', 'still', 'overall', 'its', 'an', 'interesting', 'interpretation', 'of', 'the', 'play']",5.4311643835616445
7410,8,pos,test,"thought provoking, humbling depiction of the human tragedies of war. a small, but altruistic view of one family's interactions with the enemy during the civil war in kentucky. this movie lessens the ""glamor"" of war; showing it's effect on not only the soldier but the entire family unit.<br /><br />a lot of today's movies show war as an opportunity to highlight the ""hero's"" and other glamorous features of war, but very little attempts to show the true effect war actually takes on a community. this movie attempts this through a retelling of a person's memory of those days. this movie is stated to be loose translation of an actual events, when in reality, this movie is probably a factual reality of hundreds, perhaps thousands of ""actual events"" during the civil war. i highly recommend those interested in our civil war to watch this movie.","['thought', 'provoking', 'humbling', 'depiction', 'of', 'the', 'human', 'tragedies', 'of', 'war', 'a', 'small', 'but', 'altruistic', 'view', 'of', 'one', 'family', 's', 'interactions', 'with', 'the', 'enemy', 'during', 'the', 'civil', 'war', 'in', 'kentucky', 'this', 'movie', 'lessens', 'the', 'glamor', 'of', 'war', 'showing', 'it', 's', 'effect', 'on', 'not', 'only', 'the', 'soldier', 'but', 'the', 'entire', 'family', 'unit', 'br', 'br', 'a', 'lot', 'of', 'today', 's', 'movies', 'show', 'war', 'as', 'an', 'opportunity', 'to', 'highlight', 'the', 'hero', 's', 'and', 'other', 'glamorous', 'features', 'of', 'war', 'but', 'very', 'little', 'attempts', 'to', 'show', 'the', 'true', 'effect', 'war', 'actually', 'takes', 'on', 'a', 'community', 'this', 'movie', 'attempts', 'this', 'through', 'a', 'retelling', 'of', 'a', 'person', 's', 'memory', 'of', 'those', 'days', 'this', 'movie', 'is', 'stated', 'to', 'be', 'loose', 'translation', 'of', 'an', 'actual', 'events', 'when', 'in', 'reality', 'this', 'movie', 'is', 'probably', 'a', 'factual', 'reality', 'of', 'hundreds', 'perhaps', 'thousands', 'of', 'actual', 'events', 'during', 'the', 'civil', 'war', 'i', 'highly', 'recommend', 'those', 'interested', 'in', 'our', 'civil', 'war', 'to', 'watch', 'this', 'movie']",5.255620437956204
11590,3,neg,train,"it's getting worse, the series is on a serious down fall. the first two sequel were acceptable and from then on we have seen a buch of really, really terrible movies. robert englund gives another great performance as freddy but the rest of the cast can't act. the story is alice, having survived the previous installment of the nightmare series, finds the deadly dreams of freddy krueger starting once again. this time, the taunting murderer is striking through the sleeping mind of alice's unborn child. his intention is to be ""born again"" into the real world. the only one who can stop freddy is his dead mother, but can alice free her spirit in time to save her own son? check out the first three, miss the next three then watch the last one.","['it', 's', 'getting', 'worse', 'the', 'series', 'is', 'on', 'a', 'serious', 'down', 'fall', 'the', 'first', 'two', 'sequel', 'were', 'acceptable', 'and', 'from', 'then', 'on', 'we', 'have', 'seen', 'a', 'buch', 'of', 'really', 'really', 'terrible', 'movies', 'robert', 'englund', 'gives', 'another', 'great', 'performance', 'as', 'freddy', 'but', 'the', 'rest', 'of', 'the', 'cast', 'can', 't', 'act', 'the', 'story', 'is', 'alice', 'having', 'survived', 'the', 'previous', 'installment', 'of', 'the', 'nightmare', 'series', 'finds', 'the', 'deadly', 'dreams', 'of', 'freddy', 'krueger', 'starting', 'once', 'again', 'this', 'time', 'the', 'taunting', 'murderer', 'is', 'striking', 'through', 'the', 'sleeping', 'mind', 'of', 'alice', 's', 'unborn', 'child', 'his', 'intention', 'is', 'to', 'be', 'born', 'again', 'into', 'the', 'real', 'world', 'the', 'only', 'one', 'who', 'can', 'stop', 'freddy', 'is', 'his', 'dead', 'mother', 'but', 'can', 'alice', 'free', 'her', 'spirit', 'in', 'time', 'to', 'save', 'her', 'own', 'son', 'check', 'out', 'the', 'first', 'three', 'miss', 'the', 'next', 'three', 'then', 'watch', 'the', 'last', 'one']",5.423730158730159
9479,2,neg,train,"this movie seemed like it was going to be better than it ended up being. the cinematography is good, the acting seemed solid, the dialogue wasn't too stiff... but then about twenty minutes in there's this long scene with a doctor who you know is actually a patient at the asylum pretending to be a doctor - and it just goes south from there.<br /><br />on top of that, the demon is about the silliest looking hellspawn since the godzilla-looking thing in curse of the demon. there's also some odd demon worshippers who wear masks that look like the exploding teens from the beginning of logan's run.<br /><br />in the end, the cinematography couldn't save this movie. despite some pretty solid performances by the actors, the story just doesn't go anywhere. i think ""hellbored"" would have been a better title for this.","['this', 'movie', 'seemed', 'like', 'it', 'was', 'going', 'to', 'be', 'better', 'than', 'it', 'ended', 'up', 'being', 'the', 'cinematography', 'is', 'good', 'the', 'acting', 'seemed', 'solid', 'the', 'dialogue', 'wasn', 't', 'too', 'stiff', 'but', 'then', 'about', 'twenty', 'minutes', 'in', 'there', 's', 'this', 'long', 'scene', 'with', 'a', 'doctor', 'who', 'you', 'know', 'is', 'actually', 'a', 'patient', 'at', 'the', 'asylum', 'pretending', 'to', 'be', 'a', 'doctor', 'and', 'it', 'just', 'goes', 'south', 'from', 'there', 'br', 'br', 'on', 'top', 'of', 'that', 'the', 'demon', 'is', 'about', 'the', 'silliest', 'looking', 'hellspawn', 'since', 'the', 'godzilla', 'looking', 'thing', 'in', 'curse', 'of', 'the', 'demon', 'there', 's', 'also', 'some', 'odd', 'demon', 'worshippers', 'who', 'wear', 'masks', 'that', 'look', 'like', 'the', 'exploding', 'teens', 'from', 'the', 'beginning', 'of', 'logan', 's', 'run', 'br', 'br', 'in', 'the', 'end', 'the', 'cinematography', 'couldn', 't', 'save', 'this', 'movie', 'despite', 'some', 'pretty', 'solid', 'performances', 'by', 'the', 'actors', 'the', 'story', 'just', 'doesn', 't', 'go', 'anywhere', 'i', 'think', 'hellbored', 'would', 'have', 'been', 'a', 'better', 'title', 'for', 'this']",5.322074074074075
676,4,neg,train,"i wanted to see it because of two reasons. one, it was the remake of high sierra with bogart, two, the bogart part was played by jack palance, whom can play dramatic roles with some subtility, as in the big knife.<br /><br />but now i wonder why they decided to shoot this remake. the film follows the same plot as hig sierra; only here, the actors don't care, the director is lost in his thoughts, and who knows what the producer was thinking. jack palance is getting bored looking at shelley winters and shelley winters is asking herself what she's doing in this film. i don't even want to compare her to ida lupino in the same role. and of course, they had to use the dog story again! they surely could have come up with some different ideas. perhaps the color makes it nice to see the same location where they shot high sierra, but that definitely doesn't add any quality to the film.<br /><br />it's a waste of time if you've seen high sierra before. otherwise, why not see a pseudo-film noir. as for me, i'd rather die than see it one more time...","['i', 'wanted', 'to', 'see', 'it', 'because', 'of', 'two', 'reasons', 'one', 'it', 'was', 'the', 'remake', 'of', 'high', 'sierra', 'with', 'bogart', 'two', 'the', 'bogart', 'part', 'was', 'played', 'by', 'jack', 'palance', 'whom', 'can', 'play', 'dramatic', 'roles', 'with', 'some', 'subtility', 'as', 'in', 'the', 'big', 'knife', 'br', 'br', 'but', 'now', 'i', 'wonder', 'why', 'they', 'decided', 'to', 'shoot', 'this', 'remake', 'the', 'film', 'follows', 'the', 'same', 'plot', 'as', 'hig', 'sierra', 'only', 'here', 'the', 'actors', 'don', 't', 'care', 'the', 'director', 'is', 'lost', 'in', 'his', 'thoughts', 'and', 'who', 'knows', 'what', 'the', 'producer', 'was', 'thinking', 'jack', 'palance', 'is', 'getting', 'bored', 'looking', 'at', 'shelley', 'winters', 'and', 'shelley', 'winters', 'is', 'asking', 'herself', 'what', 'she', 's', 'doing', 'in', 'this', 'film', 'i', 'don', 't', 'even', 'want', 'to', 'compare', 'her', 'to', 'ida', 'lupino', 'in', 'the', 'same', 'role', 'and', 'of', 'course', 'they', 'had', 'to', 'use', 'the', 'dog', 'story', 'again', 'they', 'surely', 'could', 'have', 'come', 'up', 'with', 'some', 'different', 'ideas', 'perhaps', 'the', 'color', 'makes', 'it', 'nice', 'to', 'see', 'the', 'same', 'location', 'where', 'they', 'shot', 'high', 'sierra', 'but', 'that', 'definitely', 'doesn', 't', 'add', 'any', 'quality', 'to', 'the', 'film', 'br', 'br', 'it', 's', 'a', 'waste', 'of', 'time', 'if', 'you', 've', 'seen', 'high', 'sierra', 'before', 'otherwise', 'why', 'not', 'see', 'a', 'pseudo', 'film', 'noir', 'as', 'for', 'me', 'i', 'd', 'rather', 'die', 'than', 'see', 'it', 'one', 'more', 'time']",5.362142857142857
